col_start_dt,subscriberid,simserial,deviceid,col_end_dt,col_neighborhood,col_sample_type,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_group,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_group,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_group,col_f_latrine_distance,col_p_group,col_p_type,col_p_type_other,col_p_num_note,col_p_num,col_dw_group,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_group,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_group,col_s_type,col_s_type_other,col_d_group,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_prompt,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_o_type,col_o_type_other,col_close,col_notes,col_enum,col_photo,_id,_uuid,_submission_time,_validation_status,_index
2016-11-29T13:34:13.007-05:00,,,,2019-12-09T13:34:42.675-05:00,1,6,6001,6001,2016-11-29T13:45:00.000-05:00,33.73035958 -84.38090845 200 5,33.73035958,-84.38090845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,0,42705110,ddfee706-5c19-429c-8a9f-5c4dda857f83,2016-11-29T18:34:43,,1
2016-11-29T13:34:13.007-05:00,,,,2019-12-09T13:34:42.675-05:00,1,6,6002,6002,2016-11-29T13:45:00.000-05:00,33.73144674 -84.38192009 200 5,33.73144674,-84.38192009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,0,42705110,ddfee706-5c19-429c-8a9f-5c4dda857f83,2016-11-29T18:34:43,,1
2016-11-29T13:34:13.007-05:00,,,,2019-12-09T13:34:42.675-05:00,1,6,6003,6003,2016-11-29T13:45:00.000-05:00,33.72819176 -84.37852102 200 5,33.72819176,-84.37852102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,0,42705110,ddfee706-5c19-429c-8a9f-5c4dda857f83,2016-11-29T18:34:43,,1
2016-11-29T13:34:13.007-05:00,,,,2019-12-09T13:34:42.675-05:00,1,6,6004,6004,2016-11-29T13:45:00.000-05:00,33.72533186 -84.38852091 200 5,33.72533186,-84.38852091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,0,42705110,ddfee706-5c19-429c-8a9f-5c4dda857f83,2016-11-29T18:34:43,,1
2016-11-29T13:34:13.007-05:00,,,,2019-12-09T13:34:42.675-05:00,1,6,6005,6005,2016-11-29T13:45:00.000-05:00,33.74251414 -84.39375127 200 5,33.74251414,-84.39375127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,0,42705110,ddfee706-5c19-429c-8a9f-5c4dda857f83,2016-11-29T18:34:43,,1
2016-11-29T13:34:13.007-05:00,,,,2019-12-09T13:34:42.675-05:00,1,6,6006,6006,2016-11-29T13:45:00.000-05:00,33.72533186 -84.38852091 200 5,33.72533186,-84.38852091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,0,42705110,ddfee706-5c19-429c-8a9f-5c4dda857f83,2016-11-29T18:34:43,,1
2016-11-29T13:34:13.007-05:00,,,,2019-12-09T13:34:42.675-05:00,1,6,6007,6007,2016-11-29T13:45:00.000-05:00,33.73035958 -84.38090845 200 5,33.73035958,-84.38090845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,0,42705110,ddfee706-5c19-429c-8a9f-5c4dda857f83,2016-11-29T18:34:43,,1
