col_neighborhood,col_sample_type,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_o_type,col_o_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
269,8,6006,6006,2018-10-11T06:34:00.000Z,5.549237474399667 -0.1848208965458944 23.624944301610864 4.0,5.549237474399667,-0.1848208965458944,23.624944301610864,4.0,1,0,1,n/a,3,3,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Within 3m of public toliet and drain ,Emma ,1,uuid:29290ec5-1b80-4ce5-b03d-71dd1b2b31e9,29290ec5-1b80-4ce5-b03d-71dd1b2b31e9,2018-10-11T13:50:44,,
269,1,4006,4006,2018-10-11T06:56:00.000Z,5.549294709263137 -0.18531543364684225 29.17196025641252 4.0,5.549294709263137,-0.18531543364684225,29.17196025641252,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,1,n/a,1,0,0,0,1,0,1,1,4,n/a,n/a,n/a,n/a,It rain this morning and 50m of public toilet facility ,Vitus,1,uuid:b26297a2-8652-4d35-bce1-51628665aff4,b26297a2-8652-4d35-bce1-51628665aff4,2018-10-11T13:50:44,,
269,1,4007,4007,2018-10-11T07:04:00.000Z,5.550461737349293 -0.185446515477765 36.47320816620138 4.0,5.550461737349293,-0.185446515477765,36.47320816620138,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,1,n/a,0,0,0,0,0,0,1,1,2,n/a,n/a,n/a,n/a,It rain this morning ,Vitus,1,uuid:449edc4f-c673-4dd0-ab27-3544ebd33a88,449edc4f-c673-4dd0-ab27-3544ebd33a88,2018-10-11T13:50:45,,
269,10,5006,5006,2018-10-11T07:17:00.000Z,5.551955381260082 -0.1847734649484993 48.39684984424275 4.0,5.551955381260082,-0.1847734649484993,48.39684984424275,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,It rain this morning and animal presence ,Francis ,1,uuid:5d7fbb90-b8dd-4722-902f-b3901d5ea1b2,5d7fbb90-b8dd-4722-902f-b3901d5ea1b2,2018-10-11T13:50:45,,
269,1,4008,4008,2018-10-11T07:33:00.000Z,5.553095530381912 -0.1846964721897194 34.542765270441976 4.0,5.553095530381912,-0.1846964721897194,34.542765270441976,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,1,2,1,n/a,0,0,0,0,0,0,1,1,4,n/a,n/a,n/a,n/a,It rain this morning and within 5m of lokko street ,Emmanuel ,1,uuid:d1058753-123c-4940-bf46-33677f4cb5aa,d1058753-123c-4940-bf46-33677f4cb5aa,2018-10-11T13:50:46,,
269,1,4009,4009,2018-10-11T07:45:00.000Z,5.55149730850265 -0.1855927694603849 40.24254232140037 4.0,5.55149730850265,-0.1855927694603849,40.24254232140037,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,1,n/a,0,0,0,0,0,0,1,1,5,n/a,n/a,n/a,n/a,It rain this morning and within 3m of Ashente blohum stree,Vitus ,1,uuid:e4d833e2-79f2-4bab-a543-14335b939e43,e4d833e2-79f2-4bab-a543-14335b939e43,2018-10-11T13:50:46,,
269,10,5007,5007,2018-10-11T07:58:00.000Z,5.550810372419592 -0.18551655528426017 48.834588338856165 4.0,5.550810372419592,-0.18551655528426017,48.834588338856165,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,Within 1m of open drain Ashente Blohum street ,Francis ,1,uuid:735ad594-8a82-42c2-b926-9a5af22e9dc2,735ad594-8a82-42c2-b926-9a5af22e9dc2,2018-10-11T13:50:47,,
269,10,5008,5008,2018-10-11T08:08:00.000Z,5.55009642660975 -0.1863316741825313 36.02574323259837 4.0,5.55009642660975,-0.1863316741825313,36.02574323259837,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,Within 1m of open drain opp st banabas ,Vitus,1,uuid:36cf2d13-35e4-4d51-8987-5dc953e718de,36cf2d13-35e4-4d51-8987-5dc953e718de,2018-10-11T13:50:47,,
269,8,6007,6007,2018-10-11T08:20:00.000Z,5.548430015604031 -0.18627229766628112 35.98227238512321 4.0,5.548430015604031,-0.18627229766628112,35.98227238512321,4.0,1,0,1,n/a,4,3,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,It rain this morning ,Emmanuel ,1,uuid:ae4d0f6a-cae3-47ec-a8c2-7f1efab0ca6f,ae4d0f6a-cae3-47ec-a8c2-7f1efab0ca6f,2018-10-11T13:50:47,,
269,10,5009,5009,2018-10-11T08:27:00.000Z,5.548316388203471 -0.18614837443162655 61.59479507837014 4.0,5.548316388203471,-0.18614837443162655,61.59479507837014,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,Insanitary food premise ,Francis ,1,uuid:5bd3f085-67a5-4984-903e-e75903192689,5bd3f085-67a5-4984-903e-e75903192689,2018-10-11T13:50:48,,
269,8,6008,6008,2018-10-11T08:48:00.000Z,5.5490194874405185 -0.1795834283554169 37.68435496683467 4.0,5.5490194874405185,-0.1795834283554169,37.68435496683467,4.0,1,0,1,n/a,4,3,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Within 1m of osu beach,Francis ,1,uuid:b4c46202-e30e-414b-9c32-67d1ac68be36,b4c46202-e30e-414b-9c32-67d1ac68be36,2018-10-11T13:50:48,,
269,8,6009,6009,2018-10-11T09:08:00.000Z,5.548732189325026 -0.18075136161349806 39.44226628648807 4.0,5.548732189325026,-0.18075136161349806,39.44226628648807,4.0,1,0,1,n/a,4,2,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Within 40m of the occen ,Emmanuel ,1,uuid:e3e48b93-5e5d-4241-a422-9236a04303f6,e3e48b93-5e5d-4241-a422-9236a04303f6,2018-10-11T13:50:48,,
269,10,5010,5010,2018-10-11T09:19:00.000Z,5.552629084058038 -0.1798014255088334 32.942988279069134 4.0,5.552629084058038,-0.1798014255088334,32.942988279069134,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,Within 1m of open drain ,Vitus,1,uuid:4f3f0146-8bdd-4168-bc23-15fb44b87cfa,4f3f0146-8bdd-4168-bc23-15fb44b87cfa,2018-10-11T13:50:49,,
269,1,4010,4010,2018-10-11T09:34:00.000Z,5.551767486771739 -0.18173100727735855 30.829903598266334 4.0,5.551767486771739,-0.18173100727735855,30.829903598266334,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,1,2,1,n/a,0,0,0,0,0,0,1,1,5,n/a,n/a,n/a,n/a,Within 10m of wentum street ,Emmanuel ,1,uuid:3b06c4e4-8686-4727-b84b-20443545a11e,3b06c4e4-8686-4727-b84b-20443545a11e,2018-10-11T13:50:50,,
269,8,6010,6010,2018-10-11T10:11:00.000Z,5.551731456803396 -0.1825622266856509 30.550573400460863 4.0,5.551731456803396,-0.1825622266856509,30.550573400460863,4.0,1,0,1,n/a,4,1,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Within 100m of the market ,Francis ,1,uuid:259b5661-a208-4150-95d1-47919e1bc7ec,259b5661-a208-4150-95d1-47919e1bc7ec,2018-10-11T13:50:51,,
269,4,9001,9001,2018-10-17T07:22:00.000Z,5.546930360911195 -0.18243566893618046 26.65505940942792 4.0,5.546930360911195,-0.18243566893618046,26.65505940942792,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,Accumulated plastics waste all over the place,Impro Toyibu,1,uuid:27129988-3b61-4097-bb0b-5d8b7db3c81a,27129988-3b61-4097-bb0b-5d8b7db3c81a,2018-10-17T15:34:31,,
269,4,9002,9002,2018-10-17T07:34:00.000Z,5.547216860780402 -0.18213629640656742 27.500697476508474 4.0,5.547216860780402,-0.18213629640656742,27.500697476508474,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,Waste mixed with plastic containers ,Imoro Toyibu,1,uuid:ed8819e8-f3e4-474c-8c5b-18f8fbe81c2c,ed8819e8-f3e4-474c-8c5b-18f8fbe81c2c,2018-10-17T15:34:32,,
269,4,9003,9003,2018-10-17T07:41:00.000Z,5.547473376739722 -0.1816252303727563 25.742691277963043 4.0,5.547473376739722,-0.1816252303727563,25.742691277963043,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,Waste mixed with plastic bottles ,Imoro Toyibu,1,uuid:57063de8-dd17-45fa-818d-9893b2a0d749,57063de8-dd17-45fa-818d-9893b2a0d749,2018-10-17T15:34:32,,
269,4,9004,9004,2018-10-17T07:46:00.000Z,5.547730233418391 -0.18154845303003522 26.627053947658844 4.0,5.547730233418391,-0.18154845303003522,26.627053947658844,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,"3m away from lagoon.
150m from osu castle",Imoro Toyibu,1,uuid:f0e04b74-b28b-42d8-93e9-a7bc659150d7,f0e04b74-b28b-42d8-93e9-a7bc659150d7,2018-10-17T15:34:33,,
269,4,9005,9005,2018-10-17T07:53:00.000Z,5.548039062240894 -0.18128665934737118 27.944230575107945 4.0,5.548039062240894,-0.18128665934737118,27.944230575107945,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,Waste mixed with plastic bottles ,Imoro Toyibu,1,uuid:4e0c22dd-5008-4ec5-9821-9c1d316d724a,4e0c22dd-5008-4ec5-9821-9c1d316d724a,2018-10-17T15:34:33,,
269,4,9006,9006,2018-10-17T07:57:00.000Z,5.548283895363466 -0.18094309627947072 29.9023149205878 4.0,5.548283895363466,-0.18094309627947072,29.9023149205878,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,Waste mixed with plastic bottles ,Imoro Toyibu,1,uuid:3aa9cd38-840e-4c11-a2e2-32e455263a9e,3aa9cd38-840e-4c11-a2e2-32e455263a9e,2018-10-17T15:34:34,,
269,4,9007,9007,2018-10-17T08:08:00.000Z,5.54852829646472 -0.18025252941312206 30.449953204731692 4.0,5.54852829646472,-0.18025252941312206,30.449953204731692,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,Waste mixed with plastic ,Imoro Toyibu,1,uuid:8bd9c892-abe9-4488-8a77-1afa8e9875e4,8bd9c892-abe9-4488-8a77-1afa8e9875e4,2018-10-17T15:34:34,,
269,4,9008,9008,2018-10-17T08:13:00.000Z,5.548786482844162 -0.17952958839443509 26.87882414571289 4.0,5.548786482844162,-0.17952958839443509,26.87882414571289,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,Waste mixed with plastic bottles ,Imoro Toyibu,1,uuid:376701b1-616e-47c6-837f-4e78d350b831,376701b1-616e-47c6-837f-4e78d350b831,2018-10-17T15:34:35,,
269,1,4011,4011,2018-10-17T08:32:00.000Z,5.549720705423079 -0.17996943993945166 31.898772005418362 4.0,5.549720705423079,-0.17996943993945166,31.898772005418362,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,1,4,4,n/a,1,1,1,0,0,0,0,1,5,n/a,n/a,n/a,n/a,n/a,Imoro ,1,uuid:f4bc6622-9e16-48c9-8884-ffe7bff50397,f4bc6622-9e16-48c9-8884-ffe7bff50397,2018-10-17T15:34:35,,
269,4,9009,9009,2018-10-17T09:03:00.000Z,5.545803604611721 -0.1864699304747106 20.290542287591148 4.0,5.545803604611721,-0.1864699304747106,20.290542287591148,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,Waste with plastic bottles ,Imoro Toyibu,1,uuid:fd7471d0-b767-4eab-99f4-ba618c707b03,fd7471d0-b767-4eab-99f4-ba618c707b03,2018-10-17T15:34:35,,
269,4,9010,9010,2018-10-17T09:11:00.000Z,5.545834306220377 -0.18521013049740667 16.91178818950474 4.0,5.545834306220377,-0.18521013049740667,16.91178818950474,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,Waste mixed with plastic bottles ,Imoro Toyibu,1,uuid:ef400b04-7266-4daf-89e7-3fd4b941a1f2,ef400b04-7266-4daf-89e7-3fd4b941a1f2,2018-10-17T15:34:36,,
268,2,1001,1001,2018-10-01T10:05:00.000Z,5.55757904380698 -0.23998277545091493 46.33808296254967 4.0,5.55757904380698,-0.23998277545091493,46.33808296254967,4.0,2,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nearby drain and about 5m to zongo junction  kaneshie road,Emmanuel S Atiku,1,uuid:de813528-a24c-42da-8350-fb3e50c4977c,de813528-a24c-42da-8350-fb3e50c4977c,2018-10-01T13:35:23,,
268,3,1001,1001,2018-10-01T10:19:00.000Z,5.559292337349038 -0.24380264859025966 46.33661164940256 4.0,5.559292337349038,-0.24380264859025966,46.33661164940256,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,1200,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free CL 0.45
Total CL 0.64
Keeping animals (15 sheep) in the and running public toilet in the same house 
About 1m to jaatei road",Francis Nuru,1,uuid:7e37f9c2-0866-4fdd-bc9a-1f63d145bac2,7e37f9c2-0866-4fdd-bc9a-1f63d145bac2,2018-10-01T13:35:24,,
268,7,3001,3001,2018-10-01T10:29:00.000Z,5.559099731111786 -0.24379645350973586 50.10420945806476 4.0,5.559099731111786,-0.24379645350973586,50.10420945806476,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,6,0,20,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Keeping animals in the house ,Banako Vitus,1,uuid:8f289703-00f1-419a-928a-879661ae8762,8f289703-00f1-419a-928a-879661ae8762,2018-10-01T13:35:26,,
268,7,3002,3002,2018-10-01T10:50:00.000Z,5.562494406527005 -0.24212981270015982 52.83627341945634 4.0,5.562494406527005,-0.24212981270015982,52.83627341945634,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,12,0,100,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,In the school premises and Handwashing facility about 10,Nauru Francis,1,uuid:dee5029d-e037-4037-ad90-036c17ddd3ba,dee5029d-e037-4037-ad90-036c17ddd3ba,2018-10-01T13:35:26,,
268,3,1005,1005,2018-10-01T12:39:00.000Z,5.562157150479646 -0.23895309994730116 47.26157710757301 4.0,5.562157150479646,-0.23895309994730116,47.26157710757301,4.0,3,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,1200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free CL 0.67
Total CL 0.89
Nearby drain anaanfio street",Banawo Vitus,1,uuid:9952a92e-7663-4426-ba21-4aba3f23ef3a,9952a92e-7663-4426-ba21-4aba3f23ef3a,2018-10-01T16:37:53,,
268,7,3004,3004,2018-10-01T12:56:00.000Z,5.564046212747085 -0.23832840966983107 42.47410997094845 4.0,5.564046212747085,-0.23832840966983107,42.47410997094845,4.0,3,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,20,0,150,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Inside Dasoman trotro station mataheko,Francis Nuru,1,uuid:e322022d-5c59-47a7-bd9a-d523165d7498,e322022d-5c59-47a7-bd9a-d523165d7498,2018-10-01T16:37:54,,
268,7,3005,3005,2018-10-01T13:03:00.000Z,5.564954872169688 -0.23909062358706842 40.39312921973231 4.0,5.564954872169688,-0.23909062358706842,40.39312921973231,4.0,3,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,12,0,58,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nearby mataheko central mosque,Banawo vitus ,1,uuid:24bd706c-8c4c-4186-9942-34adf058e103,24bd706c-8c4c-4186-9942-34adf058e103,2018-10-01T16:37:54,,
268,2,2004,2004,2018-10-01T13:15:00.000Z,5.5647187813429415 -0.2375513738102595 33.88836856188422 4.0,5.5647187813429415,-0.2375513738102595,33.88836856188422,4.0,3,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Produce 2004,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nearby drain behind Takoradi station ,Emmanuel S Atiku,1,uuid:ee6c7a75-9640-4f18-8af4-774d39d513f1,ee6c7a75-9640-4f18-8af4-774d39d513f1,2018-10-01T16:37:55,,
268,2,2005,2005,2018-10-01T13:19:00.000Z,5.564930403939756 -0.23736830550110524 34.875158189993066 4.0,5.564930403939756,-0.23736830550110524,34.875158189993066,4.0,3,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Produce 2005,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nearby drain behind Takoradi station ,Francis Nuru,1,uuid:2444cd9c-3bd6-498e-a7a6-9574660f5a9b,2444cd9c-3bd6-498e-a7a6-9574660f5a9b,2018-10-01T16:37:55,,
