lab_start_dt,lab_sample_type,lab_id,lab_id_val,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_pa_weight,lab_1_group/lab_1_dil_tested,lab_1_group/lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_group/lab_2_dil_tested,lab_2_group/lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_group/lab_3_dil_tested,lab_3_group/lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_notes,lab_enum,lab_photo,lab_end_dt,col_start_dt,col_end_dt,meta/instanceID,_uuid,_submission_time,_tags,_notes
2019-12-18T10:29:09.000-00:00,3,3006,3006,2019-11-18T15:45:00.000-00:00,2019-11-18T16:25:00.000-00:00,2019-11-20T16:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,KB,0,2019-12-18T10:32:20.000-00:00,2019-12-18T10:29:09.000-00:00,2019-12-18T10:32:20.000-00:00,uuid:ccba5e5c-f9f5-405e-83dd-0489d32897f4,ccba5e5c-f9f5-405e-83dd-0489d32897f4,2019-12-18T12:04:33,,
2019-12-18T10:32:20.000-00:00,3,3007,3007,2019-11-18T15:45:00.000-00:00,2019-11-18T16:25:00.000-00:00,2019-11-20T16:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,KB,0,2019-12-18T10:40:23.000-00:00,2019-12-18T10:32:20.000-00:00,2019-12-18T10:40:23.000-00:00,uuid:f9b32b04-e42c-4f0e-8e2f-db2c64cd8ca0,f9b32b04-e42c-4f0e-8e2f-db2c64cd8ca0,2019-12-18T12:04:33,,
2019-12-18T10:40:24.000-00:00,3,3008,3008,2019-11-18T15:45:00.000-00:00,2019-11-18T16:25:00.000-00:00,2019-11-20T16:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,KB,0,2019-12-18T10:42:38.000-00:00,2019-12-18T10:40:24.000-00:00,2019-12-18T10:42:38.000-00:00,uuid:c6f78bbd-e985-497f-bacc-f056c039f1e3,c6f78bbd-e985-497f-bacc-f056c039f1e3,2019-12-18T12:04:34,,
2019-12-18T10:42:39.000-00:00,3,3009,3009,2019-11-18T15:45:00.000-00:00,2019-11-18T16:25:00.000-00:00,2019-11-20T16:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,KB,0,2019-12-18T10:44:35.000-00:00,2019-12-18T10:42:39.000-00:00,2019-12-18T10:44:35.000-00:00,uuid:51a51691-7065-4207-b3d7-d5b9b8fcd437,51a51691-7065-4207-b3d7-d5b9b8fcd437,2019-12-18T12:04:35,,
2019-12-18T10:44:36.000-00:00,3,3010,3010,2019-11-18T15:45:00.000-00:00,2019-11-18T16:25:00.000-00:00,2019-11-20T16:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,KB,0,2019-12-18T10:47:30.000-00:00,2019-12-18T10:44:36.000-00:00,2019-12-18T10:47:30.000-00:00,uuid:568f518c-bd6c-4a6f-996b-eb66a736bed3,568f518c-bd6c-4a6f-996b-eb66a736bed3,2019-12-18T12:04:35,,
2019-12-19T16:37:08.000-00:00,3,3012,3012,2019-11-19T15:20:00.000-00:00,2019-11-19T15:30:00.000-00:00,2019-11-21T14:30:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,KB,0,2019-12-19T16:39:18.000-00:00,2019-12-19T16:37:08.000-00:00,2019-12-19T16:39:18.000-00:00,uuid:74a7b68a-c8e3-4111-8f22-5b0b0685c4e9,74a7b68a-c8e3-4111-8f22-5b0b0685c4e9,2019-12-19T16:39:27,,
2019-12-19T16:39:19.000-00:00,3,3013,3013,2019-11-19T15:20:00.000-00:00,2019-11-19T15:30:00.000-00:00,2019-11-21T14:30:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-19T16:45:16.000-00:00,2019-12-19T16:39:19.000-00:00,2019-12-19T16:45:16.000-00:00,uuid:02de09db-effd-4788-bf03-863bb21f341f,02de09db-effd-4788-bf03-863bb21f341f,2019-12-19T16:45:25,,
2019-12-19T16:45:17.000-00:00,3,3014,3014,2019-11-19T15:20:00.000-00:00,2019-11-19T15:30:00.000-00:00,2019-11-21T14:30:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-19T16:51:42.000-00:00,2019-12-19T16:45:17.000-00:00,2019-12-19T16:51:42.000-00:00,uuid:0c7ff2b1-90a1-47ca-a620-dfc30ffa2808,0c7ff2b1-90a1-47ca-a620-dfc30ffa2808,2019-12-19T16:51:52,,
2019-12-19T16:48:03.000-00:00,3,3015,3015,2019-11-19T15:20:00.000-00:00,2019-11-19T15:30:00.000-00:00,2019-11-21T14:30:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-19T16:52:11.000-00:00,2019-12-19T16:48:03.000-00:00,2019-12-19T16:52:11.000-00:00,uuid:15e9aa26-ea70-4fe3-a781-97b9d9367f9c,15e9aa26-ea70-4fe3-a781-97b9d9367f9c,2019-12-19T16:52:20,,
2019-12-20T09:26:16.000-00:00,3,3016,3016,2019-11-20T10:45:00.000-00:00,2019-11-20T10:50:00.000-00:00,2019-11-22T11:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-20T10:05:48.000-00:00,2019-12-20T09:26:16.000-00:00,2019-12-20T10:05:48.000-00:00,uuid:9d9028e8-bcce-4616-a632-f534467904b4,9d9028e8-bcce-4616-a632-f534467904b4,2019-12-20T10:05:54,,
2019-12-20T10:05:48.000-00:00,3,3017,3017,2019-11-20T10:45:00.000-00:00,2019-11-20T10:50:00.000-00:00,2019-11-22T11:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-20T10:11:36.000-00:00,2019-12-20T10:05:48.000-00:00,2019-12-20T10:11:36.000-00:00,uuid:15c24981-e0c8-4edd-9ef8-b383e6a5cac5,15c24981-e0c8-4edd-9ef8-b383e6a5cac5,2019-12-20T10:11:43,,
2019-12-20T10:11:37.000-00:00,3,3018,3018,2019-11-20T11:45:00.000-00:00,2019-11-20T11:50:00.000-00:00,2019-11-22T11:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-20T10:14:36.000-00:00,2019-12-20T10:11:37.000-00:00,2019-12-20T10:14:36.000-00:00,uuid:25f69ccb-73ad-4f23-bce5-39cf8a976990,25f69ccb-73ad-4f23-bce5-39cf8a976990,2019-12-20T10:16:16,,
2019-12-20T10:14:36.000-00:00,3,3019,3019,2019-11-20T11:45:00.000-00:00,2019-11-20T11:50:00.000-00:00,2019-11-22T11:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-20T10:16:29.000-00:00,2019-12-20T10:14:36.000-00:00,2019-12-20T10:16:29.000-00:00,uuid:ab49f40a-b459-4219-890a-6d900af3d5eb,ab49f40a-b459-4219-890a-6d900af3d5eb,2019-12-20T10:16:35,,
2019-12-20T10:16:29.000-00:00,3,3020,3020,2019-11-20T11:45:00.000-00:00,2019-11-20T11:50:00.000-00:00,2019-11-22T11:00:00.000-00:00,n/a,n/a,n/a,7,100,3,0,6,100,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-20T10:18:51.000-00:00,2019-12-20T10:16:29.000-00:00,2019-12-20T10:18:51.000-00:00,uuid:39c38d49-8154-4d26-bca0-d240a99ba83e,39c38d49-8154-4d26-bca0-d240a99ba83e,2019-12-20T10:18:58,,
2019-12-26T11:20:07.000-00:00,1,4001,4001,2019-11-14T15:50:00.000-00:00,2019-11-14T16:15:00.000-00:00,2019-11-16T13:20:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-27T11:26:49.000-00:00,2019-12-26T11:20:08.000-00:00,2019-12-27T11:26:49.000-00:00,uuid:1ab2039a-a0f7-42fc-a4b8-940a93397adf,1ab2039a-a0f7-42fc-a4b8-940a93397adf,2019-12-27T11:26:56,,
2019-12-27T11:26:50.000-00:00,1,4002,4002,2019-11-14T15:50:00.000-00:00,2019-11-14T16:15:00.000-00:00,2019-11-16T13:20:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-27T11:30:10.000-00:00,2019-12-27T11:26:50.000-00:00,2019-12-27T11:30:10.000-00:00,uuid:e4012809-180c-4cb7-98c2-559eefcf77b3,e4012809-180c-4cb7-98c2-559eefcf77b3,2019-12-27T11:30:17,,
2019-12-27T11:30:10.000-00:00,1,4003,4003,2019-11-14T15:50:00.000-00:00,2019-11-14T16:15:00.000-00:00,2019-11-16T13:20:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-27T11:32:14.000-00:00,2019-12-27T11:30:10.000-00:00,2019-12-27T11:32:14.000-00:00,uuid:7c783feb-5cce-460e-832e-be4be35261b9,7c783feb-5cce-460e-832e-be4be35261b9,2019-12-27T11:32:20,,
2019-12-27T11:35:24.000-00:00,1,4004,4004,2019-11-14T15:50:00.000-00:00,2019-11-14T16:15:00.000-00:00,2019-11-16T13:20:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-27T11:38:29.000-00:00,2019-12-27T11:35:24.000-00:00,2019-12-27T11:38:29.000-00:00,uuid:99a40fb2-5c3a-48ff-9567-9cd02fb14e19,99a40fb2-5c3a-48ff-9567-9cd02fb14e19,2019-12-27T11:38:36,,
2019-12-27T11:38:29.000-00:00,1,4005,4005,2019-11-14T15:50:00.000-00:00,2019-11-14T16:15:00.000-00:00,2019-11-16T13:20:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-27T11:43:56.000-00:00,2019-12-27T11:38:29.000-00:00,2019-12-27T11:43:56.000-00:00,uuid:ff4c6ed4-6f20-449e-a7d6-98de2c6f863c,ff4c6ed4-6f20-449e-a7d6-98de2c6f863c,2019-12-27T11:44:03,,
2019-12-27T11:43:56.000-00:00,1,4006,4006,2019-11-18T16:01:00.000-00:00,2019-11-18T16:30:00.000-00:00,2019-11-21T08:00:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,3,58,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-27T11:52:22.000-00:00,2019-12-27T11:43:56.000-00:00,2019-12-27T11:52:22.000-00:00,uuid:ce2db813-a0fd-4643-b44e-25ab3d973668,ce2db813-a0fd-4643-b44e-25ab3d973668,2019-12-27T11:52:29,,
2019-12-27T11:52:23.000-00:00,1,4007,4007,2019-11-18T16:01:00.000-00:00,2019-11-18T16:30:00.000-00:00,2019-11-21T08:00:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,3,56,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-27T11:56:26.000-00:00,2019-12-27T11:52:23.000-00:00,2019-12-27T11:56:26.000-00:00,uuid:d381438a-2e87-46e1-a017-0d8d12613050,d381438a-2e87-46e1-a017-0d8d12613050,2019-12-27T11:56:33,,
2019-12-27T11:56:26.000-00:00,1,4008,4008,2019-11-18T16:01:00.000-00:00,2019-11-18T16:30:00.000-00:00,2019-11-21T08:00:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-27T11:59:31.000-00:00,2019-12-27T11:56:26.000-00:00,2019-12-27T11:59:31.000-00:00,uuid:d8c9faf9-6999-415e-a9fd-791d0526b169,d8c9faf9-6999-415e-a9fd-791d0526b169,2019-12-27T11:59:39,,
2019-12-27T11:59:31.000-00:00,1,4009,4009,2019-11-18T16:01:00.000-00:00,2019-11-18T16:01:00.000-00:00,2019-11-21T08:00:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-27T12:01:54.000-00:00,2019-12-27T11:59:31.000-00:00,2019-12-27T12:01:54.000-00:00,uuid:c19649ea-e79f-4bfe-8c88-226e0e816427,c19649ea-e79f-4bfe-8c88-226e0e816427,2019-12-27T12:02:01,,
2019-12-27T12:01:54.000-00:00,1,4010,4010,2019-11-18T16:01:00.000-00:00,2019-11-18T16:30:00.000-00:00,2019-11-21T08:00:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-27T12:04:14.000-00:00,2019-12-27T12:01:54.000-00:00,2019-12-27T12:04:14.000-00:00,uuid:b6de75ef-6119-4da0-968e-f175362a220d,b6de75ef-6119-4da0-968e-f175362a220d,2019-12-27T12:04:22,,
2019-12-27T12:18:35.000-00:00,1,4016,4016,2019-11-26T15:30:00.000-00:00,2019-11-26T16:00:00.000-00:00,2019-11-28T15:00:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,KB,1,2019-12-27T12:27:44.000-00:00,2019-12-27T12:18:35.000-00:00,2019-12-27T12:27:44.000-00:00,uuid:820eeea1-9402-4341-af33-a00b9f1e55f6,820eeea1-9402-4341-af33-a00b9f1e55f6,2019-12-27T12:27:51,,
2019-12-27T12:27:44.000-00:00,1,4017,4017,2019-11-26T15:30:00.000-00:00,2019-11-26T16:00:00.000-00:00,2019-11-28T15:00:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,KB,1,2019-12-27T12:29:09.000-00:00,2019-12-27T12:27:44.000-00:00,2019-12-27T12:29:09.000-00:00,uuid:ad8439c4-9f2f-43a1-abed-41ebae264ef2,ad8439c4-9f2f-43a1-abed-41ebae264ef2,2019-12-27T12:29:17,,
2019-12-27T12:30:36.000-00:00,1,4019,4019,2019-11-26T15:30:00.000-00:00,2019-11-26T16:00:00.000-00:00,2019-11-28T15:00:00.000-00:00,n/a,n/a,n/a,7,100,1,200,5,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,KB,1,2019-12-27T12:39:31.000-00:00,2019-12-27T12:30:36.000-00:00,2019-12-27T12:39:31.000-00:00,uuid:928a762c-3b68-4987-a1f1-2b8e656bfcb3,928a762c-3b68-4987-a1f1-2b8e656bfcb3,2019-12-27T12:39:38,,
2019-12-30T15:15:09.000-00:00,2,1001,1001,2019-12-20T12:27:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,97.2,n/a,n/a,7,1,3,0,6,1,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-31T10:09:54.000-00:00,2019-12-30T15:15:09.000-00:00,2019-12-31T10:09:54.000-00:00,uuid:e8e68df4-795b-40cc-b394-60680fd8333d,e8e68df4-795b-40cc-b394-60680fd8333d,2019-12-31T10:10:01,,
2019-12-31T10:09:54.000-00:00,2,1002,1002,2019-12-20T12:30:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,57.2,n/a,n/a,7,1,3,0,6,1,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-31T10:12:21.000-00:00,2019-12-31T10:09:54.000-00:00,2019-12-31T10:12:21.000-00:00,uuid:2d206d24-6bf2-4fd8-abec-0aacf9ba2db7,2d206d24-6bf2-4fd8-abec-0aacf9ba2db7,2019-12-31T10:12:28,,
2019-12-31T10:12:22.000-00:00,2,1003,1003,2019-12-20T12:32:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,113.9,n/a,n/a,7,1,3,0,6,1,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-31T10:14:52.000-00:00,2019-12-31T10:12:22.000-00:00,2019-12-31T10:14:52.000-00:00,uuid:06c41070-aa94-4a08-bfb0-b88fa72d3626,06c41070-aa94-4a08-bfb0-b88fa72d3626,2019-12-31T10:15:00,,
2019-12-31T10:14:52.000-00:00,2,1004,1004,2019-12-20T12:35:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,205.7,n/a,n/a,7,1,1,200,6,1,3,41,0,n/a,n/a,n/a,n/a,n/a,MD,1,2020-01-20T11:47:36.000-00:00,2019-12-31T10:14:52.000-00:00,2020-01-20T11:47:36.000-00:00,uuid:af0e52bb-48c4-4371-b2d4-29efdf628d8b,af0e52bb-48c4-4371-b2d4-29efdf628d8b,2019-12-31T10:23:58,,
2019-12-31T10:23:50.000-00:00,2,1005,1005,2019-12-20T12:38:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,134.5,n/a,n/a,7,1,3,73,6,1,3,12,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-31T10:28:28.000-00:00,2019-12-31T10:23:50.000-00:00,2019-12-31T10:28:28.000-00:00,uuid:16f18db9-197c-4b3b-8e03-afec280311af,16f18db9-197c-4b3b-8e03-afec280311af,2019-12-31T10:28:36,,
2019-12-31T10:28:29.000-00:00,2,1006,1006,2019-12-20T12:41:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,98.1,n/a,n/a,7,1,3,0,6,1,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-31T10:48:38.000-00:00,2019-12-31T10:28:29.000-00:00,2019-12-31T10:48:38.000-00:00,uuid:daa6aa91-dbce-4f21-b090-62ae7c58f06b,daa6aa91-dbce-4f21-b090-62ae7c58f06b,2019-12-31T10:50:51,,
2019-12-31T10:48:38.000-00:00,2,1007,1007,2019-12-20T01:12:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,20,n/a,n/a,7,1,3,0,6,1,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-31T10:50:44.000-00:00,2019-12-31T10:48:38.000-00:00,2019-12-31T10:50:44.000-00:00,uuid:4ceeb62e-54c5-4523-b336-786927231240,4ceeb62e-54c5-4523-b336-786927231240,2019-12-31T10:50:52,,
2019-12-31T10:50:44.000-00:00,2,1008,1008,2019-12-20T12:47:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,203.7,n/a,n/a,7,1,3,0,6,1,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-31T10:54:48.000-00:00,2019-12-31T10:50:44.000-00:00,2019-12-31T10:54:48.000-00:00,uuid:ea5836f6-0a75-4bfa-ae3c-f2191ac07dad,ea5836f6-0a75-4bfa-ae3c-f2191ac07dad,2019-12-31T10:54:55,,
2019-12-31T10:54:48.000-00:00,2,1009,1009,2019-12-20T12:50:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,115.7,n/a,n/a,7,1,3,28,6,1,3,5,0,n/a,n/a,n/a,n/a,n/a,MD,1,2019-12-31T10:58:02.000-00:00,2019-12-31T10:54:48.000-00:00,2019-12-31T10:58:02.000-00:00,uuid:799a1095-b2c7-48b6-b015-5d304c6d410b,799a1095-b2c7-48b6-b015-5d304c6d410b,2019-12-31T10:58:09,,
2019-12-31T10:58:02.000-00:00,2,1010,1010,2019-12-20T12:53:00.000-00:00,2019-12-20T13:05:00.000-00:00,2019-12-21T12:00:00.000-00:00,42.7,n/a,n/a,7,1,3,0,6,1,3,0,0,n/a,n/a,n/a,n/a,n/a,MD,0,2019-12-31T11:02:10.000-00:00,2019-12-31T10:58:02.000-00:00,2019-12-31T11:02:10.000-00:00,uuid:b822eaf2-48d4-465a-943f-85d8fbd51bc7,b822eaf2-48d4-465a-943f-85d8fbd51bc7,2019-12-31T11:02:18,,
2019-12-31T11:02:10.000-00:00,11,6002,6002,2019-11-19T15:00:00.000-00:00,2019-11-19T15:15:00.000-00:00,2019-11-20T15:00:00.000-00:00,n/a,n/a,n/a,7,1,3,0,6,1,3,0,0,n/a,n/a,n/a,n/a,n/a,MRS,0,2019-12-31T11:39:40.000-00:00,2019-12-31T11:02:10.000-00:00,2019-12-31T11:39:40.000-00:00,uuid:ff37d45c-0885-4452-a6c7-5eb721f926c6,ff37d45c-0885-4452-a6c7-5eb721f926c6,2019-12-31T11:42:09,,
2019-12-31T11:39:41.000-00:00,11,6003,6003,2019-11-19T15:00:00.000-00:00,2019-11-19T15:15:00.000-00:00,2019-11-20T15:00:00.000-00:00,n/a,n/a,n/a,7,1,3,0,7,1,3,0,0,n/a,n/a,n/a,n/a,n/a,MRS,0,2019-12-31T11:42:30.000-00:00,2019-12-31T11:39:41.000-00:00,2019-12-31T11:42:30.000-00:00,uuid:a8f63fa2-829f-47b5-9b52-fc227cd592dc,a8f63fa2-829f-47b5-9b52-fc227cd592dc,2019-12-31T11:42:37,,
