"col_start_dt","subscriberid","simserial","deviceid","col_end_dt","col_neighborhood","col_sample_type","col_id","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_rainweek","col_rainmon","col_pa_group","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_group","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_group","col_f_latrine_distance","col_p_group","col_p_type","col_p_type_other","col_p_num_note","col_p_num","col_dw_group","col_dw_type","col_dw_type_other","col_dw_container","col_dw_container_lid","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_l_group","col_l_toilet_type","col_l_toilet_type_other","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_group","col_s_type","col_s_type_other","col_d_group","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_prompt","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_o_type","col_o_type_other","col_close","col_notes","col_enum","col_photo","X__version__","X_id","X_uuid","X_submission_time","X_index","col_extra_data","dply_num","col_UID","col_date","col_sample_type_alt","neighb_UID","city","citylabel"
"2019-12-04T10:51:00.000Z",,,,"",3,8,5030,5030,"","14.76345833333333 -17.38252333333333 -3.7 4.5",14.7634583333333,-17.3825233333333,-3.7,4.5,1,0,0,0,,4,2,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Contigu au bassin de rétention et dépôt d'ordures. ","DIENG, AIDARA et TOUNKARA ",1,,,"d2754488-3652-4c14-bf72-adb977e23d3f","2019-12-04T11:12:32",,1,12,"12_08_5030","2019-12-04","",1203,"Dakar","Dakar 19"
"2019-12-04T10:36:00.000Z",,,,"",3,3,3056,3056,"","14.762293333333332 -17.38573166666667 6.4 5.0",14.7622933333333,-17.3857316666667,6.4,5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Robinet près de la porte d'entrée, poubelle et enclos à proximité ","CISSE, BALDE, FALL ",1,,,"bc43438b-be94-47b1-89ce-b13272a312be","2019-12-04T11:14:39",,1,12,"12_03_3056","2019-12-04","Drinking Water",1203,"Dakar","Dakar 19"
"2019-12-04T10:45:00.000Z",,,,"",3,3,3057,3057,"","14.761944999999999 -17.385838333333332 -5.1 3.5",14.761945,-17.3858383333333,-5.1,3.5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Non","CISSE, BALDE, FALL ",1,,,"fcee7340-7fe4-4996-8157-0259b04473c4","2019-12-04T11:14:40",,1,12,"12_03_3057","2019-12-04","Drinking Water",1203,"Dakar","Dakar 19"
"2019-12-04T10:54:00.000Z",,,,"",3,3,3058,3058,"","14.762981666666667 -17.385955000000003 6.2 5.0",14.7629816666667,-17.385955,6.2,5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Robinet sous l'arbre ","CISSE, BALDE, FALL ",1,,,"4e577023-c0c6-4b63-874c-a9e42d0fbee0","2019-12-04T11:14:41",,1,12,"12_03_3058","2019-12-04","Drinking Water",1203,"Dakar","Dakar 19"
"2019-12-04T11:01:00.000Z",,,,"",3,3,3059,3059,"","14.763135 -17.385595000000002 -16.7 4.7",14.763135,-17.385595,-16.7,4.7,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Robinet à proximité des toilettes, près de l'enclos pour moutons ","CISSE, BALDE, FALL ",1,,,"54318288-7dde-4a9e-ac70-85cc2918961a","2019-12-04T11:14:42",,1,12,"12_03_3059","2019-12-04","Drinking Water",1203,"Dakar","Dakar 19"
"2019-12-04T11:11:00.000Z",,,,"",3,3,3060,3060,"","14.762566666666665 -17.384228333333333 4.7 4.8",14.7625666666667,-17.3842283333333,4.7,4.8,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Robinet sous les escaliers, près de la porte ","CISSE, BALDE, FALL ",1,,,"414cc67c-7caf-4836-a95a-acd138776dbe","2019-12-04T11:14:44",,1,12,"12_03_3060","2019-12-04","Drinking Water",1203,"Dakar","Dakar 19"
"2019-12-05T10:33:00.000Z",,,,"",4,1,4031,4031,"","14.723838333333333 -17.25885333333333 27.9 4.4",14.7238383333333,-17.2588533333333,27.9,4.4,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,2,1,1,88,"Eaux usées ",,0,1,1,0,0,1,0,1,10,,"",,,,"Mosquée à côté ","CISSE, BALDE, TOUNKARA et FALL 
",1,,,"06d2309d-2850-4474-8854-d6a1ba5e25a8","2019-12-05T12:28:02",,1,12,"12_01_4031","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T10:44:00.000Z",,,,"",4,1,4032,4032,"","14.724135 -17.258958333333332 32.5 4.5",14.724135,-17.2589583333333,32.5,4.5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,2,2,1,2,"",,0,0,0,0,0,1,0,1,6,,"",,,,"","CISSE, BALDE, FALL et TOUNKARA ",1,,,"85d00822-a4db-4259-93b0-3252d3d10d6f","2019-12-05T12:28:03",,1,12,"12_01_4032","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T10:49:00.000Z",,,,"",4,1,4033,4033,"","14.724258333333333 -17.258973333333333 24.5 4.9",14.7242583333333,-17.2589733333333,24.5,4.9,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,3,2,1,2,"",,0,0,0,0,0,1,0,1,4,,"",,,,"Maison en construction á côté. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"b00cdb67-6f42-4ed9-bf84-9b97c6f75115","2019-12-05T12:28:04",,1,12,"12_01_4033","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T10:57:00.000Z",,,,"",4,1,4034,4034,"","14.724823333333331 -17.258888333333335 50.5 4.7",14.7248233333333,-17.2588883333333,50.5,4.7,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,2,1,2,2,"",,0,0,0,0,0,0,0,1,3,,"",,,,"Maison en construction á côté ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"b01f348a-d724-4009-9f3e-e2e14f5fcd57","2019-12-05T12:28:05",,1,12,"12_01_4034","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T11:04:00.000Z",,,,"",4,1,4035,4035,"","14.724776666666665 -17.25827 36.5 4.7",14.7247766666667,-17.25827,36.5,4.7,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,2,2,3,2,"",,0,1,0,0,0,0,0,0,,,"",,,,"Eau cuverte de verdure ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"e011f05a-be28-49b4-b321-1657ca49cc25","2019-12-05T12:28:05",,1,12,"12_01_4035","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T11:22:00.000Z",,,,"",4,3,3061,3061,"","14.724565 -17.25845 45.6 5.0",14.724565,-17.25845,45.6,5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Robinet très proche des toilettes.  Prélèvement selles en écouvillon seulement. Sol et mur carrelés. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"117f3f3c-6264-45e1-9d22-0b8423b65b31","2019-12-05T12:28:06",,1,12,"12_03_3061","2019-12-05","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-05T11:38:00.000Z",,,,"",4,3,3062,3062,"","14.724781666666669 -17.257385 47.5 4.9",14.7247816666667,-17.257385,47.5,4.9,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Prélèvement de selles.dans es toilettes en chaise anglaise pur eau et écouvillon. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"110e159d-c032-4f6c-8cd0-5ee8d7e568e9","2019-12-05T12:28:07",,1,12,"12_03_3062","2019-12-05","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-05T11:54:00.000Z",,,,"",4,3,3063,3063,"","14.724328333333336 -17.255533333333336 49.9 4.9",14.7243283333333,-17.2555333333333,49.9,4.9,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Prélèvement selles dans les toilettes en chaise turque. Écouvillon. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"b2b04c44-d6e3-402b-a8ca-c9629572a65a","2019-12-05T12:28:07",,1,12,"12_03_3063","2019-12-05","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-05T12:05:00.000Z",,,,"",4,3,3064,3064,"","14.723880000000001 -17.256896666666666 37.5 5.0",14.72388,-17.2568966666667,37.5,5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Prélèvement de selles dans les toilettes en chaise turque. Écouvillon seulement ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"38a2c53b-dd5b-494b-a8e7-3a6d138233b5","2019-12-05T12:28:08",,1,12,"12_03_3064","2019-12-05","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-05T12:16:00.000Z",,,,"",4,3,3065,3065,"","14.723374999999999 -17.258456666666667 67.7 4.8",14.723375,-17.2584566666667,67.7,4.8,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Fosse septique à plus de 5 mètres du robinet.  Prélèvement de selles dans les toilettes en chaise turque. Écouvillon seulement. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"940c268a-9866-47ec-a226-ee2d81b9759a","2019-12-05T12:28:09",,1,12,"12_03_3065","2019-12-05","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-05T10:41:00.000Z",,,,"",4,10,2031,2031,"","14.723859999999998 -17.258813333333332 37.1 4.2",14.72386,-17.2588133333333,37.1,4.2,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,18,"Pain Spaghetti ",,,,"On voit que la table es pres d'une mosquée et dune école coranique en plus on voit la fréquence des eaux usées ","TOUNKARA, DIENG et AIDARA ",1,,,"245ef453-49c7-4784-b954-4962c8c77218","2019-12-05T13:10:12",,1,12,"12_10_2031","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T10:57:00.000Z",,,,"",4,10,2032,2032,"","14.722730000000002 -17.259381666666666 -68.6 4.7",14.72273,-17.2593816666667,-68.6,4.7,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,17,"",,,,"Présence des eaux qu'on verse dans les rues et des déchets animaux ","TOUNKARA, DIENG ET AIDARA ",1,,,"02cf3cf6-4a76-4a00-a663-a057dac172e9","2019-12-05T13:10:13",,1,12,"12_10_2032","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T11:18:00.000Z",,,,"",4,10,2033,2033,"","14.722818333333331 -17.25880833333333 -65.6 4.8",14.7228183333333,-17.2588083333333,-65.6,4.8,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,16,"",,,,"Proche du lycée camp marchand du terrain de football ","TOUNKARA, DIENG ET AIDARA ",1,,,"7f85de04-95f3-4a94-9de6-936ea77f2d0e","2019-12-05T13:10:14",,1,12,"12_10_2033","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T11:32:00.000Z",,,,"",4,10,2034,2034,"","14.723234999999999 -17.259023333333335 -13.7 4.7",14.723235,-17.2590233333333,-13.7,4.7,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,15,"",,,,"Proche du lycée camp marchand et devant le terrain de football ","TOUNKARA, DIENG ET AIDARA ",1,,,"09c78a02-f49b-4bd3-9005-80001d905ef5","2019-12-05T13:10:15",,1,12,"12_10_2034","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T11:49:00.000Z",,,,"",4,2,1031,1031,"","14.72398 -17.258266666666668 14.0 5.0",14.72398,-17.2582666666667,14,5,1,0,0,0,,,,"",,,,"",,,,,,,,,2,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Proche du fosse perdu et des eaux usées ","TOUNKARA, DIENG, AIDARA ",1,,,"2f7b1042-75f6-4b8e-b75c-166391a40a5e","2019-12-05T13:10:16",,1,12,"12_02_1031","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T12:05:00.000Z",,,,"",4,2,1032,1032,"","14.725488333333333 -17.257873333333336 8.1 5.0",14.7254883333333,-17.2578733333333,8.1,5,1,0,0,0,,,,"",,,,"",,,,,,,,,8,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Proche des eaux usées et d'un espace vert ","TOUNKARA, DIENG ET AIDARA ",1,,,"461b97f4-3282-4dd8-af7b-4b4d7fd5e145","2019-12-05T13:10:17",,1,12,"12_02_1032","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T12:21:00.000Z",,,,"",4,2,1033,1033,"","14.72657 -17.258131666666667 24.5 4.5",14.72657,-17.2581316666667,24.5,4.5,1,0,0,0,,,,"",,,,"",,,,,,,,,13,"",,3,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Proche dune école franco arabe ","TOUNKARA, DIENG ET AIDARA ",1,,,"04eedb0b-8d83-459c-8673-034dcd44f6d5","2019-12-05T13:10:18",,1,12,"12_02_1033","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T12:43:00.000Z",,,,"",4,2,1034,1034,"","14.721759999999998 -17.259878333333333 4.4 4.9",14.72176,-17.2598783333333,4.4,4.9,1,0,0,0,,,,"",,,,"",,,,,,,,,7,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Proche du pharmacie Rachoul","TOUNKARA, DIENG ET AIDARA ",1,,,"501d3a88-e19a-4988-b4ef-4e51cb083612","2019-12-05T13:10:19",,1,12,"12_02_1034","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T12:50:00.000Z",,,,"",4,10,2035,2035,"","14.721033333333333 -17.259465 0.2 4.9",14.7210333333333,-17.259465,0.2,4.9,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,18,"Pain Macaronis ",,,,"Proche de l'école et le pharmacie Rachoul","TOUNKARA, DIENG ET AIDARA ",1,,,"98a9c5f3-af43-4a3b-9242-3250c0be9f11","2019-12-05T13:10:19",,1,12,"12_10_2035","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-05T12:58:00.000Z",,,,"",4,2,1035,1035,"","14.721660000000002 -17.260988333333334 33.3 5.0",14.72166,-17.2609883333333,33.3,5,1,0,0,0,,,,"",,,,"",,,,,,,,,17,"",,4,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","TOUNKARA, DIENG, AIDARA ",1,,,"2eba3f97-cf8d-4b22-b037-4e75e022209c","2019-12-05T13:10:20",,1,12,"12_02_1035","2019-12-05","",1204,"Dakar","Dakar 19"
"2019-12-09T09:58:00.000Z",,,,"",4,3,3066,3066,"","14.721126666666665 -17.260411666666666 16.7 4.8",14.7211266666667,-17.2604116666667,16.7,4.8,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Prélèvement de selles dans les toilettes en chaise turque.  Écouvillon seulement. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"47c0f21f-28ca-4013-aacd-251ccc55c93f","2019-12-09T11:52:39",,1,12,"12_03_3066","2019-12-09","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-09T10:03:00.000Z",,,,"",4,1,4036,4036,"","14.720536666666666 -17.260603333333332 -4.1 4.9",14.7205366666667,-17.2606033333333,-4.1,4.9,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,2,1,88,"Boue et gravats",,0,1,0,0,0,1,0,1,4,,"",,,,"À côté d'une mosquée. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"40d8c869-e79b-4c98-9041-d0c3a450e820","2019-12-09T11:52:43",,1,12,"12_01_4036","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:13:00.000Z",,,,"",4,1,4037,4037,"","14.72047 -17.260626666666667 -34.7 5.0",14.72047,-17.2606266666667,-34.7,5,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,2,1,88,"Boue et gravats ",,0,1,0,0,0,1,0,1,4,,"",,,,"Eau très noire","CISSE, BALDE, FALL et TOUNKARA ",1,,,"87a33c74-3f54-4630-ac25-ad685df5580c","2019-12-09T11:52:53",,1,12,"12_01_4037","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:27:00.000Z",,,,"",4,3,3067,3067,"","14.720936666666667 -17.26120166666667 -58.7 4.8",14.7209366666667,-17.2612016666667,-58.7,4.8,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Prélèvement de selles dans les toilettes en chaise anglaise. Écouvillon et eau. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"bab3554c-a3f7-4e50-8ba9-0eb9d0d55797","2019-12-09T11:52:57",,1,12,"12_03_3067","2019-12-09","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-09T10:39:00.000Z",,,,"",4,1,4038,4038,"","14.721480000000001 -17.261303333333334 -39.8 5.0",14.72148,-17.2613033333333,-39.8,5,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,3,2,2,2,"",,0,1,0,0,0,1,0,1,5,,"",,,,"Devant une maison en chantier ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"91a3e500-9628-4da1-9109-a79573537ce6","2019-12-09T11:52:58",,1,12,"12_01_4038","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:48:00.000Z",,,,"",4,3,3068,3068,"","14.721213333333333 -17.261315000000003 -46.5 5.0",14.7212133333333,-17.261315,-46.5,5,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Prélèvement de selles dans les toilettes en chaise turque. Écouvillon seulement. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"e539f9b9-9ad1-4316-9878-c556bd558f7d","2019-12-09T11:52:59",,1,12,"12_03_3068","2019-12-09","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-09T10:56:00.000Z",,,,"",4,1,4039,4039,"","14.721318333333333 -17.261791666666667 37.5 5.0",14.7213183333333,-17.2617916666667,37.5,5,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,2,2,2,"",,0,0,0,0,0,1,0,1,6,,"",,,,"Enjambées par les passants ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"0d1aa1c2-f12b-41b7-9787-4c66084c9ddb","2019-12-09T11:53:01",,1,12,"12_01_4039","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T11:05:00.000Z",,,,"",4,1,4040,4040,"","14.721055000000002 -17.26222166666667 2.8 4.6",14.721055,-17.2622216666667,2.8,4.6,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,1,2,2,"",,0,1,0,0,0,1,0,1,6,,"",,,,"Canal d'écoulement enherbé","CISSE, BALDE, FALL et TOUNKARA ",1,,,"d655a5f3-e6a4-480d-affb-0c4793f30aa1","2019-12-09T11:53:02",,1,12,"12_01_4040","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T11:16:00.000Z",,,,"",4,3,3069,3069,"","14.721086666666668 -17.262243333333334 -4.0 5.0",14.7210866666667,-17.2622433333333,-4,5,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Prélèvement de selles dans les toilettes en chaise turque. Écouvillon seulement. ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"235eec30-1b80-4c67-b164-ed834a1bc4f5","2019-12-09T11:53:04",,1,12,"12_03_3069","2019-12-09","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-09T11:36:00.000Z",,,,"",4,3,3070,3070,"","14.720738333333335 -17.260675 -262.6 5.0",14.7207383333333,-17.260675,-262.6,5,2,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,3,"",0,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Prélèvement de selles dans les toilettes en chaise turque. Écouvillon seulement ","CISSE, BALDE, FALL et TOUNKARA ",1,,,"2e51a6ad-d44f-4631-9143-420989f0135a","2019-12-09T11:53:06",,1,12,"12_03_3070","2019-12-09","Drinking Water",1204,"Dakar","Dakar 19"
"2019-12-09T09:56:00.000Z",,,,"",4,10,2036,2036,"","14.720234999999999 -17.260451666666665 16.8 4.3",14.720235,-17.2604516666667,16.8,4.3,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,18,"Pain Macaronis ",,,,"Près des Eaux usées ","TOUNKARA, DIENG ET AIDARA ",1,,,"a254766e-85f5-4c68-be20-e23e6937aded","2019-12-09T11:54:05",,1,12,"12_10_2036","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:02:00.000Z",,,,"",4,2,1036,1036,"","14.720303333333334 -17.260098333333335 28.7 4.9",14.7203033333333,-17.2600983333333,28.7,4.9,1,0,0,0,,,,"",,,,"",,,,,,,,,7,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Proche de roue ","TOUNKARA, DIENG ET AIDARA ",1,,,"d854d85d-7669-4b13-ba85-96d6d9e9d807","2019-12-09T11:54:06",,1,12,"12_02_1036","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:10:00.000Z",,,,"",4,2,1037,1037,"","14.720228333333333 -17.260231666666666 19.9 4.9",14.7202283333333,-17.2602316666667,19.9,4.9,1,0,0,0,,,,"",,,,"",,,,,,,,,2,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"En face de mosquée e de la rue ","TOUNKARA, DIENG ET AIDARA ",1,,,"e6b46196-5864-4659-808c-465fc5fe3d1e","2019-12-09T11:54:06",,1,12,"12_02_1037","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:16:00.000Z",,,,"",4,10,2037,2037,"","14.720006666666666 -17.260413333333336 2.5 4.7",14.7200066666667,-17.2604133333333,2.5,4.7,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,18,"Pain Spaghetti ",,,,"Proche du Canal a ciel ouvert ","TOUNKARA, DIENG ET AIDARA ",1,,,"c8d6c1eb-9fb8-4288-95c5-9af203f420aa","2019-12-09T11:54:07",,1,12,"12_10_2037","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:24:00.000Z",,,,"",4,2,1038,1038,"","14.719216666666666 -17.261083333333332 32.2 3.9",14.7192166666667,-17.2610833333333,32.2,3.9,1,0,0,0,,,,"",,,,"",,,,,,,,,13,"",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"Proche du marché mardi ","TOUNKARA, DIENG ET AIDARA ",1,,,"6f815be2-dc2f-4423-bfcd-c0b1fe33a68e","2019-12-09T11:54:07",,1,12,"12_02_1038","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:32:00.000Z",,,,"",4,10,2038,2038,"","14.71962 -17.261405 26.2 4.1",14.71962,-17.261405,26.2,4.1,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,16,"",,,,"Proche de l'école franco arabe ","TOUNKARA, DIENG ET AIDARA ",1,,,"84596dbd-a8f0-4194-a6c6-256e48a166af","2019-12-09T11:54:08",,1,12,"12_10_2038","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:39:00.000Z",,,,"",4,10,2039,2039,"","14.719773333333334 -17.26282666666667 37.8 5.0",14.7197733333333,-17.2628266666667,37.8,5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,17,"",,,,"A l'interieur de lecole élémentaire ","TOUNKARA, DIENG ET AIDARA ",1,,,"8f3b6e87-2185-44f9-a353-e86a37972ca6","2019-12-09T11:54:09",,1,12,"12_10_2039","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:48:00.000Z",,,,"",4,2,1039,1039,"","14.719568333333333 -17.263541666666665 37.9 5.0",14.7195683333333,-17.2635416666667,37.9,5,1,0,0,0,,,,"",,,,"",,,,,,,,,8,"",,20,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"En face écoles primaires ","TOUNKARA, DIENG ET AIDARA ",1,,,"fa691ae2-1644-4846-8d3e-86662e0b2f32","2019-12-09T11:54:10",,1,12,"12_02_1039","2019-12-09","",1204,"Dakar","Dakar 19"
"2019-12-09T10:54:00.000Z",,,,"",4,10,2040,2040,"","14.719373333333332 -17.26334166666667 -8.4 4.5",14.7193733333333,-17.2633416666667,-8.4,4.5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,15,"",,,,"En face de l'école élémentaire ","TOUNKARA, DIENG ET AIDARA ",1,,,"1666454a-a9c0-44fa-8d8c-925d1ef566ef","2019-12-09T11:54:11",,1,12,"12_10_2040","2019-12-09","",1204,"Dakar","Dakar 19"
