"sample_type_name","sample_id","neighb_id","neighborhood","age","pop","p","r","n.response","mu","sigma","n.sample","exposure","dose","popDose","deployment_id","country","city","citylabel","date","pathway","neighb_pop","neighb_pop_label","perDose"
"Raw Produce",2,205,"Gulshan","Adults","a",0.470496625419875,5.90646190626606,81,3.22510042895359,1.7292375439037,10,0.991,84919612.5735164,84919612.5735164,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 205 Adults","Dhaka 205",7.87248090577574
"Raw Produce",2,205,"Gulshan","Children","c",0.343574132074131,3.12900966773893,77,3.22510042895359,1.7292375439037,10,0.965,14171050.253262,14171050.253262,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 205 Children","Dhaka 205",6.8726419660121
"Surface Water",5,205,"Gulshan","Adults","a",0.0258509254920733,0.0164900951164368,81,5.06423383235201,0.747604708322133,10,0.06,7949.87811567647,7949.87811567647,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 205 Adults","Dhaka 205",0.000736994220442612
"Surface Water",5,205,"Gulshan","Children","c",0.113187472812746,0.0652440729472576,77,5.06423383235201,0.747604708322133,10,0.137,58955.0830749331,58955.0830749331,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 205 Children","Dhaka 205",0.0285918948002635
"Street Food",10,205,"Gulshan","Adults","a",0.453771103110273,0.825676506061632,81,3.09636088540039,1.32377849319298,9,0.465,631648.665156201,631648.665156201,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 205 Adults","Dhaka 205",0.0585570506612477
"Street Food",10,205,"Gulshan","Children","c",0.447482717828394,1.59238673731245,77,3.09636088540039,1.32377849319298,9,0.738,493997.791376775,493997.791376775,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 205 Children","Dhaka 205",0.239577864128441
"Bathing Water",9,206,"Kamalapur","Adults","a",0.818409600657469,52.7675196134202,256,1.63090966321096,1.4781255774646,10,1,9297.44550012192,9297.44550012192,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 206 Adults","Dhaka 206",0.00010298129927728
"Bathing Water",9,206,"Kamalapur","Children","c",0.913258818507827,193.334555416643,231,1.63090966321096,1.4781255774646,10,1,60214.3437059222,60214.3437059222,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 206 Children","Dhaka 206",0.00068973947612621
"Open Drain Water",1,206,"Kamalapur","Adults","a",0.00303200666479138,0.202709512657603,154,6.24313295716985,1.46622836971136,10,0.682,30325293.3184437,30325293.3184437,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 206 Adults","Dhaka 206",0.335892058400019
"Open Drain Water",1,206,"Kamalapur","Children","c",0.0075599185718495,0.249105892791572,152,6.24313295716985,1.46622836971136,10,0.695,55298353.2473165,55298353.2473165,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 206 Children","Dhaka 206",0.633428097891813
"Municipal Drinking Water",3,206,"Kamalapur","Adults","a",0.000549255565593479,0.434710171749243,257,1.19611194961631,1.91718086508061,10,0.968,13978805.8330215,13978805.8330215,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 206 Adults","Dhaka 206",0.154833452587648
"Municipal Drinking Water",3,206,"Kamalapur","Children","c",0.000436983349914399,0.394333623919942,231,1.19611194961631,1.91718086508061,10,0.956,1443404.6389591,1443404.6389591,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 206 Children","Dhaka 206",0.0165338206520363
"Floodwater",6,206,"Kamalapur","Adults","a",0.012178605558341,0.46974418189679,153,5.87862121537812,0.92865639613214,9,0.869,1227151.00132953,1227151.00132953,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 206 Adults","Dhaka 206",0.0135922931223068
"Floodwater",6,206,"Kamalapur","Children","c",0.00865943341899522,0.342504264608934,153,5.87862121537812,0.92865639613214,9,0.82,13167037.9502908,13167037.9502908,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 206 Children","Dhaka 206",0.150824957958883
"Public Latrine",7,206,"Kamalapur","Adults","a",0.00873462641161188,0.473595236498857,256,0.788906346063957,1.20195381881672,10,0.899,1710.7813423813,1710.7813423813,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 206 Adults","Dhaka 206",1.89491280605458e-05
"Public Latrine",7,206,"Kamalapur","Children","c",0.00362136819094644,0.345510824735317,231,0.788906346063957,1.20195381881672,10,0.852,2088.77975421313,2088.77975421313,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 206 Children","Dhaka 206",2.39264229209277e-05
"Raw Produce",2,206,"Kamalapur","Adults","a",0.0660311905106026,0.841404585820883,256,3.44600926319394,2.05139176865254,8,0.899,682978811.585289,682978811.585289,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 206 Adults","Dhaka 206",7.56487848140472
"Raw Produce",2,206,"Kamalapur","Children","c",0.0823402145478952,0.818517998607841,231,3.44600926319394,2.05139176865254,8,0.883,266968412.261696,266968412.261696,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 206 Children","Dhaka 206",3.05805297347312
"Surface Water",5,206,"Kamalapur","Adults","a",0.0127265003523516,0.122824367076609,153,5.13522550680458,1.57381300010672,9,0.418,56813695.0791284,56813695.0791284,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 206 Adults","Dhaka 206",0.629285553318394
"Surface Water",5,206,"Kamalapur","Children","c",0.0257022610606392,0.149341152566485,153,5.13522550680458,1.57381300010672,9,0.402,422056698.835894,422056698.835894,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 206 Children","Dhaka 206",4.83454852173363
"Street Food",10,206,"Kamalapur","Adults","a",0.0846594870112168,0.69685005745741,254,3.97501973412305,1.33471190814649,9,0.817,18656743.2375832,18656743.2375832,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 206 Adults","Dhaka 206",0.206647692515511
"Street Food",10,206,"Kamalapur","Children","c",0.0882095099417665,1.0598173295382,229,3.97501973412305,1.33471190814649,9,0.93,17094265.4104427,17094265.4104427,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 206 Children","Dhaka 206",0.195810316002855
"Bathing Water",9,207,"Shampur","Adults","a",0.610634212331104,19.1271366405483,240,2.58090837464735,1.83499802600121,10,1,1124240.48005156,1124240.48005156,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 207 Adults","Dhaka 207",0.00294622058225428
"Bathing Water",9,207,"Shampur","Children","c",0.683669616536285,30.9287735730589,221,2.58090837464735,1.83499802600121,10,1,30408526.7433761,30408526.7433761,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 207 Children","Dhaka 207",0.11413620671308
"Open Drain Water",1,207,"Shampur","Adults","a",0.0268599214221568,0.661731368477569,244,7.59357476582021,0.762062795572592,10,0.905,2298599.601054,2298599.601054,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 207 Adults","Dhaka 207",0.00602378367898316
"Open Drain Water",1,207,"Shampur","Children","c",0.0418538389686328,0.862687524704053,222,7.59357476582021,0.762062795572592,10,0.939,37195212.7898931,37195212.7898931,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 207 Children","Dhaka 207",0.139609542137683
"Municipal Drinking Water",3,207,"Shampur","Adults","a",0.000521239036924873,0.245073553269872,241,2.80828060109876,1.64007882722456,10,0.841,110501834.831081,110501834.831081,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 207 Adults","Dhaka 207",0.28958464486287
"Municipal Drinking Water",3,207,"Shampur","Children","c",0.00243557598855746,0.395488484779357,223,2.80828060109876,1.64007882722456,10,0.891,77371324.8000588,77371324.8000588,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 207 Children","Dhaka 207",0.290407673991242
"Floodwater",6,207,"Shampur","Adults","a",0.0410725838551064,0.93928370171489,236,5.52179846791644,1.35459968971848,10,0.952,4131310.97286329,4131310.97286329,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 207 Adults","Dhaka 207",0.0108266457541046
"Floodwater",6,207,"Shampur","Children","c",0.0433965199942163,1.06499364523142,216,5.52179846791644,1.35459968971848,10,0.965,25002110.2589983,25002110.2589983,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 207 Children","Dhaka 207",0.0938436133018462
"Public Latrine",7,207,"Shampur","Adults","a",0.0463696719840814,1.07529672570865,242,-0.0638320575598201,0.33982788029555,10,0.965,3.67778552461467,3.67778552461467,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 207 Adults","Dhaka 207",9.63812244978019e-09
"Public Latrine",7,207,"Shampur","Children","c",0.0191036153280428,0.667109427474035,222,-0.0638320575598201,0.33982788029555,10,0.925,5.90151950423333,5.90151950423333,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 207 Children","Dhaka 207",2.21509268022388e-08
"Raw Produce",2,207,"Shampur","Adults","a",0.109924575415943,1.34449546223041,240,3.61019873364133,2.19058974698857,8,0.948,3529640845.20262,3529640845.20262,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 207 Adults","Dhaka 207",9.24988976168552
"Raw Produce",2,207,"Shampur","Children","c",0.149807383022335,1.70808208955242,222,3.61019873364133,2.19058974698857,8,0.96,2328380256.41684,2328380256.41684,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 207 Children","Dhaka 207",8.73940695962636
"Surface Water",5,207,"Shampur","Adults","a",0.0135256040567739,0.193476678395435,244,4.85760529719046,1.08295085233537,10,0.542,565294.266552541,565294.266552541,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 207 Adults","Dhaka 207",0.00148142824662483
"Surface Water",5,207,"Shampur","Children","c",0.0109958911611731,0.237091653104037,224,4.85760529719046,1.08295085233537,10,0.645,5077815.8339271,5077815.8339271,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 207 Children","Dhaka 207",0.0190592146263153
"Street Food",10,207,"Shampur","Adults","a",0.0934126928082654,0.787970386038855,242,3.22102551893085,0.920022102883455,10,0.84,533075.217285276,533075.217285276,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 207 Adults","Dhaka 207",0.00139699397497546
"Street Food",10,207,"Shampur","Children","c",0.137482204610704,2.26823412568081,222,3.22102551893085,0.920022102883455,10,0.992,579091.995684591,579091.995684591,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 207 Children","Dhaka 207",0.00217357993970372
"Bathing Water",9,208,"Hazaribagh","Adults","a",0.700808079573793,22.710338034876,235,2.26355750143792,1.23567547542922,10,1,15087.6497075433,15087.6497075433,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 208 Adults","Dhaka 208",0.00418329210629838
"Bathing Water",9,208,"Hazaribagh","Children","c",0.878742014901945,87.3995788675995,217,2.26355750143792,1.23567547542922,10,1,41705.1496200704,41705.1496200704,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 208 Children","Dhaka 208",0.00529568547366315
"Open Drain Water",1,208,"Hazaribagh","Adults","a",0.0101862729206756,0.348865388923201,238,7.45379706924815,0.450670972532508,10,0.797,1003496.26728324,1003496.26728324,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 208 Adults","Dhaka 208",0.278235384237949
"Open Drain Water",1,208,"Hazaribagh","Children","c",0.0091146530472708,0.292516413837438,217,7.45379706924815,0.450670972532508,10,0.724,13088186.4381505,13088186.4381505,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 208 Children","Dhaka 208",1.66192711040541
"Municipal Drinking Water",3,208,"Hazaribagh","Adults","a",0.000261970539586354,0.220306315580111,238,3.33841980138442,1.18989954471828,10,0.85,12399079.7427129,12399079.7427129,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 208 Adults","Dhaka 208",3.43784309806202
"Municipal Drinking Water",3,208,"Hazaribagh","Children","c",0.000181911401596208,0.19663562701987,218,3.33841980138442,1.18989954471828,10,0.819,4407315.32547329,4407315.32547329,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 208 Children","Dhaka 208",0.559637262054799
"Floodwater",6,208,"Hazaribagh","Adults","a",0.0320410726038616,0.659866371157874,238,6.62204102069842,0.972374065642243,9,0.884,2218391.4276743,2218391.4276743,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 208 Adults","Dhaka 208",0.615084491485121
"Floodwater",6,208,"Hazaribagh","Children","c",0.0316354555752862,0.534922562285811,217,6.62204102069842,0.972374065642243,9,0.844,31838878.4788963,31838878.4788963,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 208 Children","Dhaka 208",4.04287450817046
"Public Latrine",7,208,"Hazaribagh","Adults","a",0.0093264313600756,0.370204046535291,232,0.644232430373233,1.16753863484112,10,0.829,844.552835111796,844.552835111796,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 208 Adults","Dhaka 208",0.000234165776443544
"Public Latrine",7,208,"Hazaribagh","Children","c",0.0315170230345867,0.556171292595636,218,0.644232430373233,1.16753863484112,10,0.851,413.521786299797,413.521786299797,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 208 Children","Dhaka 208",5.25086550869777e-05
"Raw Produce",2,208,"Hazaribagh","Adults","a",0.119214916353688,0.899318369215665,233,2.74545753363075,1.28284209375698,9,0.866,744728.108345278,744728.108345278,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 208 Adults","Dhaka 208",0.206487774926384
"Raw Produce",2,208,"Hazaribagh","Children","c",0.11766155767605,0.697228530123064,219,2.74545753363075,1.28284209375698,9,0.761,211158.09396878,211158.09396878,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 208 Children","Dhaka 208",0.0268126804738455
"Surface Water",5,208,"Hazaribagh","Adults","a",0.0153516300331472,0.194854030569114,215,6.38374357060643,1.14200969873021e-05,10,0.54,1126491.57915503,1126491.57915503,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 208 Adults","Dhaka 208",0.312337800932293
"Surface Water",5,208,"Hazaribagh","Children","c",0.0133662808520046,0.160729524120715,199,6.38374357060643,1.14200969873021e-05,10,0.496,5423545.8320986,5423545.8320986,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 208 Children","Dhaka 208",0.6886773729489
"Street Food",10,208,"Hazaribagh","Adults","a",0.0726576483298503,0.357897768276851,233,4.35679349783455,1.08263496249339,8,0.631,9281945.36673417,9281945.36673417,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 208 Adults","Dhaka 208",2.57356775484645
"Street Food",10,208,"Hazaribagh","Children","c",0.0773071416132272,0.747431666143875,218,4.35679349783455,1.08263496249339,8,0.866,6319132.3527652,6319132.3527652,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 208 Children","Dhaka 208",0.802398210090322
"Bathing Water",9,209,"Motijhil","Adults","a",0.335951996650453,5.43259959391521,108,1.70251995603912,1.14713067151346,10,0.998,6150.62587643322,6150.62587643321,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 209 Adults","Dhaka 209",6.21457993538392e-05
"Bathing Water",9,209,"Motijhil","Children","c",0.782425242553412,48.16701161204,101,1.70251995603912,1.14713067151346,10,1,12651.0395150399,12651.0395150399,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 209 Children","Dhaka 209",9.19801919585852e-05
"Open Drain Water",1,209,"Motijhil","Adults","a",0.0206840867786471,0.357854369465224,108,6.68476658377971,1.18374406093167,10,0.739,1224191.90238156,1224191.90238156,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 209 Adults","Dhaka 209",0.0123692102014369
"Open Drain Water",1,209,"Motijhil","Children","c",0.0105068508282151,0.286947050236805,101,6.68476658377971,1.18374406093167,10,0.72,69538905.8175429,69538905.8175429,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 209 Children","Dhaka 209",0.505587062476849
"Municipal Drinking Water",3,209,"Motijhil","Adults","a",0.00186954329149329,0.332459006382504,108,1.61062518453863,1.25123253066012,10,0.872,564445.650999842,564445.650999842,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 209 Adults","Dhaka 209",0.00570314743213177
"Municipal Drinking Water",3,209,"Motijhil","Children","c",0.00619795592392844,0.488566350830026,101,1.61062518453863,1.25123253066012,10,0.92,219750.216750894,219750.216750894,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 209 Children","Dhaka 209",0.00159770800618072
"Floodwater",6,209,"Motijhil","Adults","a",0.0636589118109697,0.608140176342401,108,5.80827568329037,0.8753152588326,10,0.828,113965.431087841,113965.431087841,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 209 Adults","Dhaka 209",0.00115150440881082
"Floodwater",6,209,"Motijhil","Children","c",0.130835643702254,0.901007478944789,101,5.80827568329037,0.8753152588326,10,0.865,942257.690900685,942257.690900685,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 209 Children","Dhaka 209",0.00685074480879327
"Public Latrine",7,209,"Motijhil","Adults","a",0.00978187069824073,0.115814882923167,108,0.113438356486324,0.88990127533932,10,0.4,17.8186816101325,17.8186816101325,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 209 Adults","Dhaka 209",1.80039598301076e-07
"Public Latrine",7,209,"Motijhil","Children","c",0.0166333892725279,0.157061606390467,101,0.113438356486324,0.88990127533932,10,0.458,8.60121745953071,8.60121745953071,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 209 Children","Dhaka 209",6.25357016761063e-08
"Raw Produce",2,209,"Motijhil","Adults","a",0.129661849017711,1.23806589505936,108,2.95686665307,1.57024427171331,8,0.925,8287231.72109996,8287231.72109996,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 209 Adults","Dhaka 209",0.0837340215589427
"Raw Produce",2,209,"Motijhil","Children","c",0.123669763219835,1.19449031836783,101,2.95686665307,1.57024427171331,8,0.902,193528424.476609,193528424.476609,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 209 Children","Dhaka 209",1.40706078829641
"Surface Water",5,209,"Motijhil","Adults","a",0.0549889114670233,0.304125708922406,108,2.33873243537754,0.955673204957381,8,0.565,406.496030116571,406.496030116571,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 209 Adults","Dhaka 209",4.10722765996071e-06
"Surface Water",5,209,"Motijhil","Children","c",0.0123237081895432,0.065218918691454,101,2.33873243537754,0.955673204957381,8,0.231,2583.89999938436,2583.89999938436,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 209 Children","Dhaka 209",1.87864102125849e-05
"Street Food",10,209,"Motijhil","Adults","a",0.0416117317107395,0.438715190589978,107,3.95724364282081,1.80977174868024,6,0.74,875315499.599576,875315499.599576,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 209 Adults","Dhaka 209",8.84417008972199
"Street Food",10,209,"Motijhil","Children","c",0.0310080514257832,0.620133356827661,101,3.95724364282081,1.80977174868024,6,0.884,987012775.13112,987012775.13112,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 209 Children","Dhaka 209",7.17613951123999
"Bathing Water",9,210,"Dhanmondi","Adults","a",0.975994606363506,459.458589659118,121,0.92349315057046,1.73803078582067,10,1,15315.0286775701,15315.0286775701,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 210 Adults","Dhaka 210",0.000297085154694905
"Bathing Water",9,210,"Dhanmondi","Children","c",0.959777155219525,234.46176520159,116,0.92349315057046,1.73803078582067,10,0.999,63200.7270308958,63200.7270308958,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Bathing Water","Dhaka 210 Children","Dhaka 210",0.000818061495433514
"Open Drain Water",1,210,"Dhanmondi","Adults","a",0.0150931951680146,0.101088934128437,121,7.13489034279206,1.34828252135423,10,0.351,2193200.73483188,2193200.73483188,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 210 Adults","Dhaka 210",0.0425443133866785
"Open Drain Water",1,210,"Dhanmondi","Children","c",0.00761758338249129,0.0773670735620803,116,7.13489034279206,1.34828252135423,10,0.32,107966345.935713,107966345.935713,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Open Drain Water","Dhaka 210 Children","Dhaka 210",1.39750149344776
"Municipal Drinking Water",3,210,"Dhanmondi","Adults","a",0.0368975389292469,1.03525542466799,121,0.815598090494813,1.55296949958922,10,0.977,588870.131075707,588870.131075707,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 210 Adults","Dhaka 210",0.0114230653868807
"Municipal Drinking Water",3,210,"Dhanmondi","Children","c",0.0142704068036792,0.710441691020644,116,0.815598090494813,1.55296949958922,10,0.957,185213.008651136,185213.008651136,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Municipal Drinking Water","Dhaka 210 Children","Dhaka 210",0.00239737164347524
"Floodwater",6,210,"Dhanmondi","Adults","a",0.142683714264936,0.395861433041231,121,5.06705176031528,1.82924169284794,10,0.531,366409.883305244,366409.883305244,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 210 Adults","Dhaka 210",0.0071077200804009
"Floodwater",6,210,"Dhanmondi","Children","c",0.117905880789441,0.220793754907993,116,5.06705176031528,1.82924169284794,10,0.384,268859347.260549,268859347.260549,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Floodwater","Dhaka 210 Children","Dhaka 210",3.48007831577195
"Public Latrine",7,210,"Dhanmondi","Adults","a",0.0831372479370675,0.0459852122411588,121,-0.0333251403982322,0.34502903949677,10,0.124,0.0910637258154866,0.0910637258154866,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 210 Adults","Dhaka 210",1.76647929563529e-09
"Public Latrine",7,210,"Dhanmondi","Children","c",0.0747133536413693,0.286116618581521,116,-0.0333251403982322,0.34502903949677,10,0.548,0.72158940911552,0.72158940911552,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Public Latrine","Dhaka 210 Children","Dhaka 210",9.34015380584872e-09
"Raw Produce",2,210,"Dhanmondi","Adults","a",0.374786345139437,2.74385527275733,121,3.35857070111214,1.94947908592566,10,0.928,96490416.8092489,96490416.8092489,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 210 Adults","Dhaka 210",1.87174774581616
"Raw Produce",2,210,"Dhanmondi","Children","c",0.357415159815399,2.28705801995697,116,3.35857070111214,1.94947908592566,10,0.91,220706357.864497,220706357.864497,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Raw Produce","Dhaka 210 Children","Dhaka 210",2.85679266123081
"Surface Water",5,210,"Dhanmondi","Adults","a",0.0681474452028941,0.155735002980909,121,4.18232817918506,0.663332336721127,9,0.358,6620.1030970111,6620.1030970111,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 210 Adults","Dhaka 210",0.000128418587655156
"Surface Water",5,210,"Dhanmondi","Children","c",0.0649419246121702,0.124559610211609,116,4.18232817918506,0.663332336721127,9,0.274,17966.0624448599,17966.0624448599,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Surface Water","Dhaka 210 Children","Dhaka 210",0.000232550234802033
"Street Food",10,210,"Dhanmondi","Adults","a",0.203843238264765,0.478570490436887,121,4.43804714229909,1.70069963418291,8,0.521,346214534.579973,346214534.579973,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 210 Adults","Dhaka 210",6.71596512998727
"Street Food",10,210,"Dhanmondi","Children","c",0.270971524787779,1.04029537199045,116,4.43804714229909,1.70069963418291,8,0.741,84694805.9825409,84694805.9825409,2,"Bangladesh","Dhaka","Dhaka 17","3/1/17","Street Food","Dhaka 210 Children","Dhaka 210",1.09627788939292
"Open Drain Water",1,301,"Shiabu","Adults","a",0.014194052758874,0.288769130231478,295,7.01760605036468,1.02293659968004,15,0.692,6967055.25851738,6967055.25851738,3,"Ghana","Accra","Accra 16","3/1/16","Open Drain Water","Accra 301 Adults","Accra 301",0.0167753379231549
"Open Drain Water",1,301,"Shiabu","Children","c",0.0163186995949211,0.153003061405441,201,7.01760605036468,1.02293659968004,15,0.467,8893910.72122727,8893910.72122727,3,"Ghana","Accra","Accra 16","3/1/16","Open Drain Water","Accra 301 Children","Accra 301",0.135775211004007
"Municipal Drinking Water",3,301,"Shiabu","Adults","a",0.0286504638321444,0.340208127138502,295,0.512349838001408,0.849416655092796,10,0.694,3944.68304931528,3944.68304931528,3,"Ghana","Accra","Accra 16","3/1/16","Municipal Drinking Water","Accra 301 Adults","Accra 301",9.49804310380725e-06
"Municipal Drinking Water",3,301,"Shiabu","Children","c",0.0207519424740484,0.342505544365633,203,0.512349838001408,0.849416655092796,10,0.726,1580.05687871183,1580.05687871183,3,"Ghana","Accra","Accra 16","3/1/16","Municipal Drinking Water","Accra 301 Children","Accra 301",2.41212850937893e-05
"Public Latrine",7,301,"Shiabu","Adults","a",0.0124283902025998,0.406881297614664,295,2.16096913447202,2.0361564238807,19,0.846,1585185.60366995,1585185.60366995,3,"Ghana","Accra","Accra 16","3/1/16","Public Latrine","Accra 301 Adults","Accra 301",0.00381682406494112
"Public Latrine",7,301,"Shiabu","Children","c",0.0332552771117866,0.600788219172857,204,2.16096913447202,2.0361564238807,19,0.861,1588589.07661897,1588589.07661897,3,"Ghana","Accra","Accra 16","3/1/16","Public Latrine","Accra 301 Children","Accra 301",0.0242515383656605
"Ocean",4,301,"Shiabu","Adults","a",0.0241624821114376,0.184832037514093,294,4.6071600778708,0.833932036763305,10,0.511,36940.1633545133,36940.1633545133,3,"Ghana","Accra","Accra 16","3/1/16","Ocean","Accra 301 Adults","Accra 301",8.89448554970089e-05
"Ocean",4,301,"Shiabu","Children","c",0.0447058678106137,0.180872912460187,202,4.6071600778708,0.833932036763305,10,0.389,122648.655431959,122648.655431959,3,"Ghana","Accra","Accra 16","3/1/16","Ocean","Accra 301 Children","Accra 301",0.00187236499135154
"Raw Produce",2,301,"Shiabu","Adults","a",0.0738324875175085,0.879417200239413,293,4.13379528697482,1.76445552593862,19,0.9,3978716589.48005,3978716589.48005,3,"Ghana","Accra","Accra 16","3/1/16","Raw Produce","Accra 301 Adults","Accra 301",9.57998936600853
